152 2 2.67085 1.04693 1.6077
153 2 2.11492 2.24279 0.66625
154 1 0.2018 7.27323 0.02274
155 2 0.92467 7.44785 0.62897
156 2 38.09429607 6.36661 0.401
157 1 11.14508 7.51699 6.20454
158 2 11.22498 6.58181 5.8379
159 2 11.07608 7.34868 7.21893
160 1 5.33631 4.70486 11.85148
161 2 5.46082 3.76368 12.06748
162 2 4.96291 4.72308 10.96328
163 1 0.91809 3.13967 12.14468
164 2 0.14518 2.60536 11.84698
165 2 0.48331 3.76959 12.71975804
166 1 11.22158 10.31578 9.26588
167 2 10.59638 10.75118 8.62686
168 2 11.30128 9.40773 9.00721
169 1 11.46048 4.06592 8.06268
170 2 10.83248 4.57085 8.58805
171 2 12.35098 4.29647 8.36228
172 1 7.31912 0.32751 9.03557
173 2 6.95039 0.81553 8.24512
174 2 7.84045 37.77379607 8.64975
175 1 4.89143 6.90524 0.28416
176 2 4.91975 6.14001 37.80479607
177 2 5.50508 7.5433 38.06339607
178 1 9.65464 2.08704 1.70103
179 2 9.53148 3.08536 1.64772
180 2 10.09934 1.86428 0.8615
181 1 11.32718 4.68211 5.41216
182 2 10.38978 4.3476 5.35956
183 2 11.40668 4.38066 6.35243
184 1 0.51148 6.94015 10.18108
185 2 0.78583 6.00575 9.99038
186 2 0.54565 7.12776 11.15068
187 1 5.26472 0.31863 10.96418
188 2 5.95942 0.3398 10.29838
189 2 5.38221 37.57679607 11.35188
190 1 0.67096 5.09116 3.49731
191 2 1.38245 4.38312 3.47105
192 2 0.0638 4.88328 4.24134
193 1 5.41286 10.83888 25.26583804
194 2 5.93851 10.87638 26.09007607
195 2 4.55511 10.53848 25.63373607
196 1 2.1506 7.61493 16.85878804
197 2 1.5287 8.15875 17.40488804
198 2 1.87777 6.70316 16.80998804
199 1 12.38848 4.74434 13.86438804
200 2 11.44978 4.71629 14.05336804
201 2 12.84463804 4.79985 14.78221804
202 1 6.92586 1.23145 14.75432804
203 2 6.37425 1.73307 14.10606804
204 2 7.8527 1.53044 14.48190804
205 1 1.32162 11.17908 23.89573804
206 2 0.46078 11.32188 24.25393804
207 2 1.56596 12.04058 23.51533804
208 1 2.58927 7.88473 14.10929804
209 2 2.51569 7.76475 15.07008804
210 2 3.40446 7.5276 13.75345804
211 1 4.88279 4.15662 17.12030804
212 2 4.02924 3.6696 16.78916804
213 2 5.55644 3.47796 17.06239804
214 1 5.71813 1.42392 19.82765804
215 2 6.01553 1.5296 18.88702804
216 2 5.10813 0.60302 19.78836804
217 1 7.3491 5.33619 20.01489804
218 2 6.56212 4.71775 20.07736804
219 2 6.90186 6.14398 19.76878804
220 1 3.95939 5.05916 22.25730804
221 2 4.2462 4.77614 21.34758804
222 2 3.92876 6.02717 22.32143804
223 1 11.08938 1.7594 24.90413804
224 2 11.27178 0.81962 24.87813804
225 2 10.50888 1.96835 24.12953804
226 1 4.82121 7.88153 17.43609804
227 2 3.87143 7.82968 17.44331804
228 2 5.12631 7.21478 16.81981804
229 1 1.29951 4.32369 22.27664804
230 2 1.06323 3.96658 23.17013804
231 2 2.28419 4.44108 22.29146804
232 1 0.74064 0.51392 20.70799804
233 2 0.85263 0.65567 21.65300804
234 2 38.03749607 0.93075 20.52401804
235 1 11.14818 7.46162 21.56730804
236 2 10.29128 7.44024 22.05200804
237 2 11.88818 7.14414 22.20353804
238 1 0.56751 9.44005 18.24513804
239 2 1.22104 9.92465 18.84930804
240 2 38.03619607 8.92802 18.72836804
241 1 9.20707 7.70511 23.80543804
242 2 9.70784 8.02949 24.57803804
243 2 8.91967 6.7932 24.09103804
244 1 5.71668 10.29348 17.47295804
245 2 5.22533 9.47973 17.42916804
246 2 5.21856 11.00538 17.73487804
247 1 9.50145 4.64759 13.96009804
248 2 9.30624 5.36341 14.60397804
249 2 8.97469 4.84054 13.16890804
250 1 7.70522 9.59008 18.96209804
251 2 7.41571 8.90039 19.56340804
252 2 6.89489 9.92979 18.47631804
253 1 8.29986 6.05032 16.00735804
254 2 7.34573 6.14625 15.71273804
255 2 8.63096 6.85897 16.55710804
256 1 8.62738 4.00813 17.87959804
257 2 8.39757 4.51298 18.72322804
258 2 8.42063 4.67054 17.18074804
259 1 10.21348 0.0092 16.13558804
260 2 10.02824 0.76583 15.51620804
261 2 9.67725 37.38929607 15.88748804
262 1 8.06697 4.99731 24.63523804
263 2 7.12704 5.10344 24.45393804
264 2 8.35621 4.79752 23.71103804
265 1 9.18472 11.39698 20.44683804
266 2 8.54062 10.70948 20.10477804
267 2 9.30792 12.05698 19.66200804
268 1 9.56101 10.14348 15.22748804
269 2 8.59055 10.38688 15.06027804
270 2 9.43166 9.38077 15.82283804
271 1 4.90846 4.11442 19.88198804
272 2 4.91014 4.46389 18.96313804
273 2 5.07476 3.14551 19.79788804
274 1 11.30868 11.77938 24.65543804
275 2 11.04578 11.12428 25.31393804
276 2 10.96388 11.45328 23.81903804
277 1 9.1511 8.27369 17.44824804
278 2 9.90495 8.02871 18.12036804
279 2 8.55197 8.85993 17.96214804
280 1 11.18008 1.36489 20.36121804
281 2 10.53838 1.02273 19.70827804
282 2 11.27568 2.32793 20.19388804
283 1 6.48209 8.47144 24.05923804
284 2 7.42704 8.36437 24.09493804
285 2 6.28539 9.34632 24.37993804
286 1 2.02802 9.12502 22.25424804
287 2 1.79162 9.86063 22.84411804
288 2 1.49501 8.34414 22.49694804
289 1 5.59718 6.09428 15.43460804
290 2 5.24063 5.33054 15.82206804
291 2 5.19641 6.19086 14.55598804
292 1 2.35187 3.20433 16.49017804
293 2 2.44229 2.75675 15.62812804
294 2 2.00649 2.39372 17.03181804
295 1 2.95165 10.15328 13.28253804
296 2 2.3146 10.46378 12.65718
297 2 2.63721 9.26658 13.66238804
298 1 1.74406 0.957 18.03585804
299 2 1.45153 0.95543 18.94836804
300 2 1.10626 0.28001 17.65362804
301 1 5.37503 2.25291 12.77214804
302 2 5.46689 1.61648 11.98118
303 2 4.45971 2.31206 13.15133804
304 1 2.00814 10.77508 20.10939804
305 2 1.80915 10.10981 20.81751804
306 2 1.36283 11.48408 20.28462804
307 1 4.54244 7.57384 22.25819804
308 2 3.78879 8.27745 22.24127804
309 2 5.14177 7.89552 22.92633804
310 1 2.35968 12.25788 14.99769804
311 2 1.46814 11.98528 15.33776804
312 2 2.62615 11.48308 14.46619804
313 1 7.18918 11.20678 15.08151804
314 2 7.00144 12.15948 14.97655804
315 2 6.6292 10.94308 15.81899804
316 1 9.35482 0.62422 18.46909804
317 2 8.42701 0.97505 18.49366804
318 2 9.59738 0.58234 17.53162804
319 1 9.14894 4.78751 21.96177804
320 2 9.09214 3.79207 22.00994804
321 2 8.58686 5.11704 21.20987804
322 1 10.64028 9.01161 12.92499804
323 2 10.22588 9.41401 13.76488804
324 2 11.43428 8.52692 13.22258804
325 1 6.94611 2.05771 17.44194804
326 2 6.98755 1.66548 16.55590804
327 2 7.63054 2.739 17.54509804
328 1 6.06873 7.66622 19.79837804
329 2 5.50965 7.63604 20.62712804
330 2 5.44444 7.87841 19.05028804
331 1 0.14715 11.78098 16.53807804
332 2 0.13403 10.92328 16.96583804
333 2 37.37679607 12.03188 16.45693804
334 1 9.25857 2.17081 22.21431804
335 2 8.4663 1.58056 22.16555804
336 2 9.95835 1.71605 21.68589804
337 1 3.90592 12.10248 18.57952804
338 2 3.36058 11.67158 19.26595804
339 2 3.3015 12.68138 18.08391804
340 1 2.45814 0.78041 23.18363804
341 2 3.43385 0.6647 23.14363804
342 2 2.27508 1.68694 23.49053804
343 1 2.74477 1.99511 14.03457804
344 2 2.67085 1.04693 14.32675804
345 2 2.11492 2.24279 13.38530804
346 1 0.2018 7.27323 12.74179804
347 2 0.92467 7.44785 13.34802804
348 2 38.09429607 6.36661 13.12005804
349 1 11.14508 7.51699 18.92359804
350 2 11.22498 6.58181 18.55695804
351 2 11.07608 7.34868 19.93798804
352 1 5.33631 4.70486 24.57053804
353 2 5.46082 3.76368 24.78653804
354 2 4.96291 4.72308 23.68233804
355 1 0.91809 3.13967 24.86373804
356 2 0.14518 2.60536 24.56603804
357 2 0.48331 3.76959 25.43881607
358 1 11.22158 10.31578 21.98493804
359 2 10.59638 10.75118 21.34591804
360 2 11.30128 9.40773 21.72626804
361 1 11.46048 4.06592 20.78173804
362 2 10.83248 4.57085 21.30710804
363 2 12.35098 4.29647 21.08133804
364 1 7.31912 0.32751 21.75462804
365 2 6.95039 0.81553 20.96417804
366 2 7.84045 37.77379607 21.36880804
367 1 4.89143 6.90524 13.00321804
368 2 4.91975 6.14001 12.36668
369 2 5.50508 7.5433 12.62528
370 1 9.65464 2.08704 14.42008804
371 2 9.53148 3.08536 14.36677804
372 2 10.09934 1.86428 13.58055804
373 1 11.32718 4.68211 18.13121804
374 2 10.38978 4.3476 18.07861804
375 2 11.40668 4.38066 19.07148804
376 1 0.51148 6.94015 22.90013804
377 2 0.78583 6.00575 22.70943804
378 2 0.54565 7.12776 23.86973804
379 1 5.26472 0.31863 23.68323804
380 2 5.95942 0.3398 23.01743804
381 2 5.38221 37.57679607 24.07093804
382 1 0.67096 5.09116 16.21636804
383 2 1.38245 4.38312 16.19010804
384 2 0.0638 4.88328 16.96039804
385 1 5.41286 10.83888 37.98489607
386 2 5.93851 10.87638 0.65196
387 2 4.55511 10.53848 0.19562
388 1 2.1506 7.61493 29.57784607
389 2 1.5287 8.15875 30.12394607
390 2 1.87777 6.70316 29.52904607
391 1 12.38848 4.74434 26.58344607
392 2 11.44978 4.71629 26.77242607
393 2 12.84463804 4.79985 27.50127607
394 1 6.92586 1.23145 27.47338607
395 2 6.37425 1.73307 26.82512607
396 2 7.8527 1.53044 27.20096607
397 1 1.32162 11.17908 36.61479607
398 2 0.46078 11.32188 36.97299607
399 2 1.56596 12.04058 36.23439607
400 1 2.58927 7.88473 26.82835607
401 2 2.51569 7.76475 27.78914607
402 2 3.40446 7.5276 26.47251607
403 1 4.88279 4.15662 29.83936607
404 2 4.02924 3.6696 29.50822607
405 2 5.55644 3.47796 29.78145607
406 1 5.71813 1.42392 32.54671607
407 2 6.01553 1.5296 31.60608607
408 2 5.10813 0.60302 32.50742607
409 1 7.3491 5.33619 32.73395607
410 2 6.56212 4.71775 32.79642607
411 2 6.90186 6.14398 32.48784607
412 1 3.95939 5.05916 34.97636607
413 2 4.2462 4.77614 34.06664607
414 2 3.92876 6.02717 35.04049607
415 1 11.08938 1.7594 37.62319607
416 2 11.27178 0.81962 37.59719607
417 2 10.50888 1.96835 36.84859607
418 1 4.82121 7.88153 30.15515607
419 2 3.87143 7.82968 30.16237607
420 2 5.12631 7.21478 29.53887607
421 1 1.29951 4.32369 34.99570607
422 2 1.06323 3.96658 35.88919607
423 2 2.28419 4.44108 35.01052607
424 1 0.74064 0.51392 33.42705607
425 2 0.85263 0.65567 34.37206607
426 2 38.03749607 0.93075 33.24307607
427 1 11.14818 7.46162 34.28636607
428 2 10.29128 7.44024 34.77106607
429 2 11.88818 7.14414 34.92259607
430 1 0.56751 9.44005 30.96419607
431 2 1.22104 9.92465 31.56836607
432 2 38.03619607 8.92802 31.44742607
433 1 9.20707 7.70511 36.52449607
434 2 9.70784 8.02949 37.29709607
435 2 8.91967 6.7932 36.81009607
436 1 5.71668 10.29348 30.19201607
437 2 5.22533 9.47973 30.14822607
438 2 5.21856 11.00538 30.45393607
439 1 9.50145 4.64759 26.67915607
440 2 9.30624 5.36341 27.32303607
441 2 8.97469 4.84054 25.88796607
442 1 7.70522 9.59008 31.68115607
443 2 7.41571 8.90039 32.28246607
444 2 6.89489 9.92979 31.19537607
445 1 8.29986 6.05032 28.72641607
446 2 7.34573 6.14625 28.43179607
447 2 8.63096 6.85897 29.27616607
448 1 8.62738 4.00813 30.59865607
449 2 8.39757 4.51298 31.44228607
450 2 8.42063 4.67054 29.89980607
451 1 10.21348 0.0092 28.85464607
452 2 10.02824 0.76583 28.23526607
453 2 9.67725 37.38929607 28.60654607
454 1 8.06697 4.99731 37.35429607
455 2 7.12704 5.10344 37.17299607
456 2 8.35621 4.79752 36.43009607
457 1 9.18472 11.39698 33.16589607
458 2 8.54062 10.70948 32.82383607
459 2 9.30792 12.05698 32.38106607
460 1 9.56101 10.14348 27.94654607
461 2 8.59055 10.38688 27.77933607
462 2 9.43166 9.38077 28.54189607
463 1 4.90846 4.11442 32.60104607
464 2 4.91014 4.46389 31.68219607
465 2 5.07476 3.14551 32.51694607
466 1 11.30868 11.77938 37.37449607
467 2 11.04578 11.12428 38.03299607
468 2 10.96388 11.45328 36.53809607
469 1 9.1511 8.27369 30.16730607
470 2 9.90495 8.02871 30.83942607
471 2 8.55197 8.85993 30.68120607
472 1 11.18008 1.36489 33.08027607
473 2 10.53838 1.02273 32.42733607
474 2 11.27568 2.32793 32.91294607
475 1 6.48209 8.47144 36.77829607
476 2 7.42704 8.36437 36.81399607
477 2 6.28539 9.34632 37.09899607
478 1 2.02802 9.12502 34.97330607
479 2 1.79162 9.86063 35.56317607
480 2 1.49501 8.34414 35.21600607
481 1 5.59718 6.09428 28.15366607
482 2 5.24063 5.33054 28.54112607
483 2 5.19641 6.19086 27.27504607
484 1 2.35187 3.20433 29.20923607
485 2 2.44229 2.75675 28.34718607
486 2 2.00649 2.39372 29.75087607
487 1 2.95165 10.15328 26.00159607
488 2 2.3146 10.46378 25.37623804
489 2 2.63721 9.26658 26.38144607
490 1 1.74406 0.957 30.75491607
491 2 1.45153 0.95543 31.66742607
492 2 1.10626 0.28001 30.37268607
493 1 5.37503 2.25291 25.49120607
494 2 5.46689 1.61648 24.70023804
495 2 4.45971 2.31206 25.87039607
496 1 2.00814 10.77508 32.82845607
497 2 1.80915 10.10981 33.53657607
498 2 1.36283 11.48408 33.00368607
499 1 4.54244 7.57384 34.97725607
500 2 3.78879 8.27745 34.96033607
501 2 5.14177 7.89552 35.64539607
502 1 2.35968 12.25788 27.71675607
503 2 1.46814 11.98528 28.05682607
504 2 2.62615 11.48308 27.18525607
505 1 7.18918 11.20678 27.80057607
506 2 7.00144 12.15948 27.69561607
507 2 6.6292 10.94308 28.53805607
508 1 9.35482 0.62422 31.18815607
509 2 8.42701 0.97505 31.21272607
510 2 9.59738 0.58234 30.25068607
511 1 9.14894 4.78751 34.68083607
512 2 9.09214 3.79207 34.72900607
513 2 8.58686 5.11704 33.92893607
514 1 10.64028 9.01161 25.64405607
515 2 10.22588 9.41401 26.48394607
516 2 11.43428 8.52692 25.94164607
517 1 6.94611 2.05771 30.16100607
518 2 6.98755 1.66548 29.27496607
519 2 7.63054 2.739 30.26415607
520 1 6.06873 7.66622 32.51743607
521 2 5.50965 7.63604 33.34618607
522 2 5.44444 7.87841 31.76934607
523 1 0.14715 11.78098 29.25713607
524 2 0.13403 10.92328 29.68489607
525 2 37.37679607 12.03188 29.17599607
526 1 9.25857 2.17081 34.93337607
527 2 8.4663 1.58056 34.88461607
528 2 9.95835 1.71605 34.40495607
529 1 3.90592 12.10248 31.29858607
530 2 3.36058 11.67158 31.98501607
531 2 3.3015 12.68138 30.80297607
532 1 2.45814 0.78041 35.90269607
533 2 3.43385 0.6647 35.86269607
534 2 2.27508 1.68694 36.20959607
535 1 2.74477 1.99511 26.75363607
536 2 2.67085 1.04693 27.04581607
537 2 2.11492 2.24279 26.10436607
538 1 0.2018 7.27323 25.46085607
539 2 0.92467 7.44785 26.06708607
540 2 38.09429607 6.36661 25.83911607
541 1 11.14508 7.51699 31.64265607
542 2 11.22498 6.58181 31.27601607
543 2 11.07608 7.34868 32.65704607
544 1 5.33631 4.70486 37.28959607
545 2 5.46082 3.76368 37.50559607
546 2 4.96291 4.72308 36.40139607
547 1 0.91809 3.13967 37.58279607
548 2 0.48331 3.76959 7.0e-04
549 2 0.14518 2.60536 37.28509607
550 1 11.22158 10.31578 34.70399607
551 2 10.59638 10.75118 34.06497607
552 2 11.30128 9.40773 34.44532607
553 1 11.46048 4.06592 33.50079607
554 2 10.83248 4.57085 34.02616607
555 2 12.35098 4.29647 33.80039607
556 1 7.31912 0.32751 34.47368607
557 2 6.95039 0.81553 33.68323607
558 2 7.84045 37.77379607 34.08786607
559 1 4.89143 6.90524 25.72227607
560 2 4.91975 6.14001 25.08573804
561 2 5.50508 7.5433 25.34433804
562 1 9.65464 2.08704 27.13914607
563 2 9.53148 3.08536 27.08583607
564 2 10.09934 1.86428 26.29961607
565 1 11.32718 4.68211 30.85027607
566 2 10.38978 4.3476 30.79767607
567 2 11.40668 4.38066 31.79054607
568 1 0.51148 6.94015 35.61919607
569 2 0.78583 6.00575 35.42849607
570 2 0.54565 7.12776 36.58879607
571 1 5.26472 0.31863 36.40229607
572 2 5.95942 0.3398 35.73649607
573 2 5.38221 37.57679607 36.78999607
574 1 0.67096 5.09116 28.93542607
575 2 1.38245 4.38312 28.90916607
576 2 0.0638 4.88328 29.67945607
577 1 5.41286 23.55793804 12.54678
578 2 5.93851 23.59543804 13.37101804
579 2 4.55511 23.25753804 12.91467804
580 1 2.1506 20.33398804 4.13973
581 2 1.5287 20.87780804 4.68583
582 2 1.87777 19.42221804 4.09093
583 1 12.38848 17.46339804 1.14533
584 2 11.44978 17.43534804 1.33431
585 2 12.84463804 17.51890804 2.06316
586 1 6.92586 13.95050804 2.03527
587 2 6.37425 14.45212804 1.38701
588 2 7.8527 14.24949804 1.76285
589 1 1.32162 23.89813804 11.17668
590 2 0.46078 24.04093804 11.53488
591 2 1.56596 24.75963804 10.79628
592 1 2.58927 20.60378804 1.39024
593 2 2.51569 20.48380804 2.35103
594 2 3.40446 20.24665804 1.0344
595 1 4.88279 16.87567804 4.40125
596 2 4.02924 16.38865804 4.07011
597 2 5.55644 16.19701804 4.34334
598 1 5.71813 14.14297804 7.1086
599 2 6.01553 14.24865804 6.16797
600 2 5.10813 13.32207804 7.06931
601 1 7.3491 18.05524804 7.29584
602 2 6.56212 17.43680804 7.35831
603 2 6.90186 18.86303804 7.04973
604 1 3.95939 17.77821804 9.53825
605 2 4.2462 17.49519804 8.62853
606 2 3.92876 18.74622804 9.60238
607 1 11.08938 14.47845804 12.18508
608 2 11.27178 13.53867804 12.15908
609 2 10.50888 14.68740804 11.41048
610 1 4.82121 20.60058804 4.71704
611 2 3.87143 20.54873804 4.72426
612 2 5.12631 19.93383804 4.10076
613 1 1.29951 17.04274804 9.55759
614 2 1.06323 16.68563804 10.45108
615 2 2.28419 17.16013804 9.57241
616 1 0.74064 13.23297804 7.98894
617 2 0.85263 13.37472804 8.93395
618 2 38.03749607 13.64980804 7.80496
619 1 11.14818 20.18067804 8.84825
620 2 10.29128 20.15929804 9.33295
621 2 11.88818 19.86319804 9.48448
622 1 0.56751 22.15910804 5.52608
623 2 1.22104 22.64370804 6.13025
624 2 38.03619607 21.64707804 6.00931
625 1 9.20707 20.42416804 11.08638
626 2 9.70784 20.74854804 11.85898
627 2 8.91967 19.51225804 11.37198
628 1 5.71668 23.01253804 4.7539
629 2 5.22533 22.19878804 4.71011
630 2 5.21856 23.72443804 5.01582
631 1 9.50145 17.36664804 1.24104
632 2 9.30624 18.08246804 1.88492
633 2 8.97469 17.55959804 0.44985
634 1 7.70522 22.30913804 6.24304
635 2 7.41571 21.61944804 6.84435
636 2 6.89489 22.64884804 5.75726
637 1 8.29986 18.76937804 3.2883
638 2 7.34573 18.86530804 2.99368
639 2 8.63096 19.57802804 3.83805
640 1 8.62738 16.72718804 5.16054
641 2 8.39757 17.23203804 6.00417
642 2 8.42063 17.38959804 4.46169
643 1 10.21348 12.72825804 3.41653
644 2 9.67725 11.95118 3.16843
645 2 10.02824 13.48488804 2.79715
646 1 8.06697 17.71636804 11.91618
647 2 7.12704 17.82249804 11.73488
648 2 8.35621 17.51657804 10.99198
649 1 9.18472 24.11603804 7.72778
650 2 8.54062 23.42853804 7.38572
651 2 9.30792 24.77603804 6.94295
652 1 9.56101 22.86253804 2.50843
653 2 8.59055 23.10593804 2.34122
654 2 9.43166 22.09982804 3.10378
655 1 4.90846 16.83347804 7.16293
656 2 4.91014 17.18294804 6.24408
657 2 5.07476 15.86456804 7.07883
658 1 11.30868 24.49843804 11.93638
659 2 11.04578 23.84333804 12.59488
660 2 10.96388 24.17233804 11.09998
661 1 9.1511 20.99274804 4.72919
662 2 9.90495 20.74776804 5.40131
663 2 8.55197 21.57898804 5.24309
664 1 11.18008 14.08394804 7.64216
665 2 10.53838 13.74178804 6.98922
666 2 11.27568 15.04698804 7.47483
667 1 6.48209 21.19049804 11.34018
668 2 7.42704 21.08342804 11.37588
669 2 6.28539 22.06537804 11.66088
670 1 2.02802 21.84407804 9.53519
671 2 1.79162 22.57968804 10.12506
672 2 1.49501 21.06319804 9.77789
673 1 5.59718 18.81333804 2.71555
674 2 5.24063 18.04959804 3.10301
675 2 5.19641 18.90991804 1.83693
676 1 2.35187 15.92338804 3.77112
677 2 2.44229 15.47580804 2.90907
678 2 2.00649 15.11277804 4.31276
679 1 2.95165 22.87233804 0.56348
680 2 2.63721 21.98563804 0.94333
681 2 2.3146 23.18283804 38.09529607
682 1 1.74406 13.67605804 5.3168
683 2 1.45153 13.67448804 6.22931
684 2 1.10626 12.99906804 4.93457
685 1 5.37503 14.97196804 0.05309
686 2 4.45971 15.03111804 0.43228
687 2 5.46689 14.33553804 37.41929607
688 1 2.00814 23.49413804 7.39034
689 2 1.80915 22.82886804 8.09846
690 2 1.36283 24.20313804 7.56557
691 1 4.54244 20.29289804 9.53914
692 2 3.78879 20.99650804 9.52222
693 2 5.14177 20.61457804 10.20728
694 1 2.35968 24.97693804 2.27864
695 2 1.46814 24.70433804 2.61871
696 2 2.62615 24.20213804 1.74714
697 1 7.18918 23.92583804 2.36246
698 2 7.00144 24.87853804 2.2575
699 2 6.6292 23.66213804 3.09994
700 1 9.35482 13.34327804 5.75004
701 2 8.42701 13.69410804 5.77461
702 2 9.59738 13.30139804 4.81257
